accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,last_contact_duration_s,campaign,days_since_last_contact,previous,poutcome,made_deposit
74877506,Middlesbrough,UK,35,management,single,tertiary,no,2306,no,no,cellular,4,18,aug,86,7,-1,0,unknown,no
67177397,Birmingham,UK,38,admin.,married,secondary,no,1767,yes,no,cellular,2,9,jul,483,4,239,7,success,yes
56070575,Portsmouth,UK,48,management,single,tertiary,no,0,no,no,unknown,4,18,jun,96,3,-1,0,unknown,no
66680627,Rotherham,UK,32,management,single,secondary,no,131,yes,yes,cellular,5,23,jul,1152,2,-1,0,unknown,yes
41064119,London,UK,34,management,single,tertiary,no,275,no,no,cellular,4,2,aug,196,2,455,23,other,yes
97152605,Glasgow,UK,41,housemaid,married,primary,no,39,no,no,cellular,4,21,aug,299,4,-1,0,unknown,no
51406512,Wigan,UK,35,technician,divorced,tertiary,no,0,yes,no,unknown,5,15,may,759,1,-1,0,unknown,no
71742854,Glasgow,UK,36,management,single,secondary,no,1511,yes,no,cellular,5,16,nov,270,1,-1,0,unknown,yes
81998455,Telford,UK,28,student,single,tertiary,no,3054,no,no,cellular,5,30,apr,384,1,80,6,other,yes
54147512,Oxford,UK,24,student,single,primary,no,1235,no,no,cellular,4,14,jul,334,4,93,6,other,yes
38109590,London,UK,24,management,single,secondary,no,86,no,no,unknown,2,2,jun,1075,2,-1,0,unknown,no
94071906,Glasgow,UK,32,services,married,secondary,no,1844,yes,yes,cellular,3,3,feb,158,4,201,6,failure,no
26252522,Manchester,UK,56,services,married,secondary,no,1989,no,no,cellular,2,3,aug,279,4,181,4,success,yes
66818433,Edinburgh,UK,47,technician,married,secondary,no,1981,yes,no,cellular,4,21,jul,919,2,-1,0,unknown,yes
74836442,London,UK,46,management,married,tertiary,no,1906,no,no,cellular,2,28,aug,44,6,-1,0,unknown,no
11765761,Norwich,UK,28,management,single,tertiary,no,890,yes,no,cellular,1,7,sep,201,1,-1,0,unknown,yes
99351835,Bournemouth,UK,33,technician,married,secondary,no,0,no,no,cellular,2,25,aug,296,8,-1,0,unknown,no
98245663,Hartlepool,UK,33,management,single,tertiary,no,2360,yes,no,cellular,1,20,nov,268,1,-1,0,unknown,no
95125892,Worcester,UK,28,technician,single,tertiary,no,4987,no,no,cellular,3,9,feb,253,21,-1,0,unknown,yes
91028076,Telford,UK,36,blue-collar,married,primary,no,1503,no,no,cellular,1,19,nov,138,1,-1,0,unknown,no
21483221,Bristol,UK,29,blue-collar,married,secondary,no,15,no,no,cellular,2,3,jun,136,1,-1,0,unknown,no
75736129,Slough,UK,31,technician,married,secondary,no,589,yes,yes,unknown,2,21,may,151,1,-1,0,unknown,no
50165297,Gloucester,UK,38,blue-collar,divorced,primary,no,0,no,no,unknown,4,12,jun,49,2,-1,0,unknown,no
54849765,Basildon,UK,35,blue-collar,divorced,secondary,no,336,yes,no,cellular,2,14,may,191,1,346,2,failure,yes
65334916,Nuneaton,UK,63,technician,married,secondary,no,973,no,no,cellular,4,25,feb,318,1,388,1,success,yes
82021352,Chester,UK,36,management,married,tertiary,no,2161,no,no,cellular,4,8,sep,708,2,183,5,success,yes
97606268,Dundee,UK,49,management,married,tertiary,no,5887,no,no,cellular,3,4,dec,439,3,185,5,success,yes
22894610,Gateshead,UK,35,management,married,tertiary,no,2161,no,no,cellular,2,9,sep,569,3,-1,0,unknown,yes
51182868,Maidstone,UK,31,technician,married,secondary,no,-160,yes,no,cellular,3,14,jul,126,6,-1,0,unknown,no
29914200,Halifax,UK,50,management,married,tertiary,no,469,no,no,cellular,3,16,oct,170,1,183,1,success,yes
59706538,Bath,UK,33,entrepreneur,married,secondary,no,5809,yes,no,cellular,2,22,aug,219,4,-1,0,unknown,no
83726789,Southend-on-Sea,UK,37,technician,married,secondary,no,95,no,no,cellular,2,6,feb,454,3,-1,0,unknown,no
55127859,Darlington,UK,58,admin.,married,secondary,no,169,no,no,cellular,4,15,feb,216,1,91,4,success,yes
89224514,Basingstoke,UK,45,retired,divorced,secondary,no,1735,no,yes,unknown,4,17,jun,306,1,-1,0,unknown,no
43783579,Doncaster,UK,46,management,married,secondary,no,10,yes,no,cellular,1,29,jul,122,7,-1,0,unknown,no
47786510,Colchester,UK,35,housemaid,married,primary,no,113,yes,no,cellular,4,17,jul,923,2,-1,0,unknown,yes
26848648,Grimsby,UK,43,admin.,single,secondary,no,386,no,no,cellular,5,12,jul,220,3,529,1,failure,yes
38415398,Peterborough,UK,34,admin.,single,tertiary,no,4254,yes,no,cellular,1,21,nov,714,1,-1,0,unknown,yes
45173310,Cambridge,UK,38,technician,single,tertiary,no,1101,no,no,cellular,5,30,apr,800,1,-1,0,unknown,yes
82134711,Dundee,UK,38,technician,married,secondary,no,0,no,no,cellular,1,8,jul,635,1,-1,0,unknown,yes
43362087,Watford,UK,35,blue-collar,married,secondary,no,260,yes,no,telephone,1,13,may,155,6,-1,0,unknown,no
50630243,Bournemouth,UK,40,blue-collar,single,unknown,no,24,yes,no,unknown,4,5,may,185,1,-1,0,unknown,no
67875270,Raleigh,UK,49,services,married,secondary,no,388,no,no,telephone,4,31,jul,1032,4,-1,0,unknown,yes
46661718,Chesterfield,UK,60,retired,divorced,secondary,no,1,no,n,cellular,2,19,feb,302,1,184,1,success,yes
39364871,Wolverhampton,UK,29,student,single,secondary,no,1779,no,no,cellular,4,4,jun,400,1,-1,0,unknown,yes
30792643,Dundee,UK,31,services,married,secondary,no,-414,yes,no,cellular,3,6,may,1369,3,-1,0,unknown,no
12986140,Stockport,UK,47,technician,married,secondary,no,834,no,yes,cellular,3,21,nov,902,1,133,2,other,yes
30084541,Barnsley,UK,34,admin.,married,secondary,no,641,yes,yes,unknown,4,16,may,467,1,-1,0,unknown,no
78616008,Liverpool,UK,41,blue-collar,divorced,primary,no,138,yes,no,cellular,4,18,jul,640,3,-1,0,unknown,yes
51132421,Glasgow,UK,41,technician,married,secondary,no,0,no,no,cellular,3,28,jan,411,2,156,8,other,no
32753389,Slough,UK,42,blue-collar,married,primary,no,-407,yes,yes,cellular,5,12,may,829,7,-1,0,unknown,yes
41354870,Liverpool,UK,19,student,single,primary,no,608,no,no,cellular,4,12,may,236,1,180,2,success,yes
85126188,Watford,UK,36,technician,divorced,tertiary,no,119,no,no,cellular,1,23,jul,127,8,-1,0,unknown,no
73768666,Basildon,UK,36,technician,single,secondary,no,12264,no,no,cellular,1,11,oct,285,1,182,2,success,yes
94797744,Watford,UK,60,management,single,tertiary,no,1034,yes,no,cellular,4,7,aug,231,3,-1,0,unknown,yes
80458069,Southend-on-Sea,UK,49,self-employed,divorced,secondary,no,6116,yes,no,cellular,1,21,nov,43,1,-1,0,unknown,no
11433473,Glasgow,UK,52,blue-collar,married,primary,no,306,no,no,cellular,4,28,jan,223,1,-1,0,unknown,yes
71002367,Rotherham,UK,38,blue-collar,married,secondary,no,-210,yes,no,unknown,3,8,may,21,1,-1,0,unknown,no
85725244,Sheffield,UK,57,technician,divorced,tertiary,no,96,no,no,cellular,2,21,aug,913,4,-1,0,unknown,yes
66578787,Gillingham,UK,52,entrepreneur,married,primary,no,-104,no,yes,cellular,3,10,jul,124,1,-1,0,unknown,no
48262007,Doncaster,UK,36,blue-collar,married,primary,no,828,no,no,cellular,1,13,may,1512,1,345,8,failure,yes
94614152,Birmingham,UK,36,entrepreneur,married,secondary,no,2971,no,no,cellular,3,12,nov,247,1,97,8,failure,yes
29683526,Salford,UK,29,housemaid,single,tertiary,no,2196,no,no,cellular,5,5,aug,215,1,-1,0,unknown,yes
17542358,Milton Keynes,UK,29,technician,single,secondary,no,307,yes,no,cellular,5,3,feb,216,1,-1,0,unknown,no
68489754,Salford,UK,45,blue-collar,married,primary,no,351,yes,no,unknown,2,19,jun,66,1,-1,0,unknown,no
96195637,Warrington,UK,53,housemaid,married,primary,no,2581,no,no,cellular,5,21,oct,828,1,189,1,failure,yes
55727978,Reading,UK,43,technician,married,secondary,no,310,yes,no,unknown,1,29,may,291,1,-1,0,unknown,no
48822065,Worthing,UK,31,blue-collar,married,primary,no,1127,yes,no,telephone,3,13,may,43,1,349,1,failure,no
18219666,Worcester,UK,41,admin.,married,secondary,no,683,no,yes,cellular,4,20,nov,77,1,-1,0,unknown,no
53389690,Birmingham,UK,34,management,married,tertiary,no,0,yes,no,cellular,3,7,aug,262,1,99,2,success,yes
65394048,Nottingham,UK,52,blue-collar,married,secondary,no,2087,yes,no,cellular,5,31,aug,267,1,474,1,failure,yes
78669867,Colchester,UK,35,blue-collar,divorced,primary,no,1792,yes,no,cellular,5,31,jul,630,6,-1,0,unknown,yes
96249904,Bristol,UK,42,admin.,single,secondary,no,4253,yes,no,cellular,5,13,may,146,1,-1,0,unknown,no
92995603,Huddersfield,UK,23,services,single,secondary,no,31,no,no,cellular,1,1,jun,192,1,-1,0,unknown,yes
12045104,Oxford,UK,31,technician,single,tertiary,no,53,no,no,cellular,3,28,jan,97,2,-1,0,unknown,no
34026803,Basingstoke,UK,30,blue-collar,married,secondary,no,364,yes,yes,cellular,1,4,feb,331,1,-1,0,unknown,no
99721376,Glasgow,UK,47,unemployed,married,secondary,no,817,no,no,cellular,1,7,apr,721,4,-1,0,unknown,yes
25198145,Glasgow,UK,45,technician,married,tertiary,no,-525,no,yes,cellular,5,21,nov,980,2,-1,0,unknown,yes
29689003,Birmingham,UK,55,management,married,primary,no,621,no,yes,cellular,4,2,feb,114,1,208,1,failure,no
90788988,Telford,UK,46,blue-collar,married,secondary,no,640,yes,no,cellular,3,6,may,246,1,55,5,success,yes
97324288,St Albans,UK,37,services,single,tertiary,no,223,yes,no,unknown,2,28,may,25,1,-1,0,unknown,no
47800107,Bristol,UK,44,housemaid,married,primary,yes,-972,yes,yes,unknown,3,16,may,114,2,-1,0,unknown,no
83413564,Coventry,UK,31,technician,single,secondary,no,271,yes,no,cellular,1,5,may,269,1,-1,0,unknown,no
90857748,Nuneaton,UK,49,admin.,married,secondary,no,1096,yes,no,cellular,2,17,apr,609,1,303,5,failure,no
84569601,Slough,UK,27,housemaid,married,primary,yes,-238,no,no,cellular,5,14,jul,132,4,-1,0,unknown,no
74450750,Sale,UK,33,management,married,tertiary,no,516,yes,no,cellular,4,19,nov,245,4,-1,0,unknown,no
94479308,Bradford,UK,43,services,married,secondary,no,774,no,no,cellular,4,24,jun,482,1,91,2,success,yes
98462790,Stoke-on-Trent,UK,60,retired,married,secondary,no,8590,no,no,unknown,4,5,jun,85,1,-1,0,unknown,no
93966117,Southampton,UK,30,student,single,secondary,no,1681,no,no,cell,5,7,dec,329,2,-1,0,unknown,yes
67342132,St Albans,UK,38,technician,married,secondary,no,205,no,no,cellular,5,26,may,332,1,-1,0,unknown,yes
12562847,Halifax,UK,45,management,married,tertiary,no,547,no,no,cellular,3,2,feb,577,1,-1,0,unknown,yes
38101551,Oldham,UK,35,blue-collar,married,secondary,no,975,yes,no,cellular,5,16,jul,102,1,-1,0,unknown,no
25509682,Reading,UK,42,entrepreneur,married,tertiary,no,233,no,no,cellular,1,5,feb,446,1,-1,0,unknown,no
34108953,Newport,UK,40,technician,married,secondary,no,2338,no,no,cellular,4,16,oct,717,2,-1,0,unknown,yes
28681906,Woking,UK,57,entrepreneur,married,secondary,yes,-525,no,yes,cellular,5,25,jul,337,1,-1,0,unknown,no
56362418,Liverpool,UK,43,technician,divorced,primary,no,13,no,yes,cellular,4,9,jul,977,4,-1,0,unknown,no
46650015,Raleigh,UK,40,management,single,secondary,no,10378,yes,no,cellular,3,17,nov,523,3,-1,0,unknown,no
68003144,County Down,UK,47,unemployed,divorced,secondary,no,0,no,yes,cellular,2,30,jan,127,2,233,8,other,no
73440061,Derby,UK,27,unemployed,single,tertiary,no,3060,no,no,cellular,3,30,jan,533,1,-1,0,unknown,no
28786538,Liverpool,UK,50,management,married,secondary,no,2910,no,no,telephone,2,29,jul,790,1,-1,0,unknown,no
61642203,Plymouth,UK,37,management,married,tertiary,no,21,yes,no,unknown,1,29,may,52,2,-1,0,unknown,no
12647616,Luton,UK,42,technician,divorced,secondary,no,214,no,no,cellular,5,16,apr,127,1,-1,0,unknown,yes
90675385,Belfast,UK,33,unemployed,married,secondary,no,1211,no,no,cellular,1,11,feb,535,1,188,1,success,yes
69885331,Norwich,UK,32,services,married,secondary,no,289,yes,no,cellular,4,2,feb,63,1,257,2,failure,no
22247854,Birmingham,UK,29,self-employed,single,tertiary,no,1579,no,no,cellular,1,13,oct,190,1,92,5,success,yes
86595230,Warrington,UK,44,management,single,tertiary,yes,12,yes,no,cellular,4,19,nov,126,2,-1,0,unknown,no
28476141,Bristol,UK,53,technician,married,secondary,no,6831,no,no,cellular,3,13,may,1130,2,-1,0,unknown,yes
43728422,Oxford,UK,28,management,single,tertiary,no,80,no,no,cellular,1,20,oct,676,2,146,2,failure,yes
55246226,Stevenage,UK,37,admin.,divorced,tertiary,no,-65,no,no,cellular,4,21,jul,226,1,-1,0,unknown,no
71303110,Halifax,UK,27,housemaid,married,secondary,yes,65,yes,yes,cellular,1,17,jul,59,1,-1,0,unknown,no
78189731,Bedford,UK,53,management,married,tertiary,no,1624,no,no,cellular,3,6,aug,107,1,98,6,success,yes
37127266,Bedford,UK,50,technician,married,secondary,no,2497,yes,no,cellular,3,21,nov,35,1,176,1,failure,no
55952559,Exeter,UK,35,self-employed,married,tertiary,no,2427,no,no,cellular,1,12,aug,175,3,31,10,success,yes
58514584,Wolverhampton,UK,31,blue-collar,married,secondary,no,41,yes,no,unknown,2,19,may,265,1,-1,0,unknown,no
90090214,Gillingham,UK,52,technician,married,secondary,no,371,yes,yes,cellular,5,21,oct,453,1,183,3,success,yes
27611120,Doncaster,UK,37,technician,married,tertiary,no,0,no,no,cellular,5,28,aug,76,1,-1,0,unknown,no
56900596,Woking,UK,32,blue-collar,married,primary,no,1076,yes,no,unknown,4,19,may,67,1,-1,0,unknown,no
72490371,County Down,UK,33,technician,single,secondary,no,930,yes,no,cellular,2,15,may,163,5,359,1,failure,no
29386712,Stevenage,UK,51,blue-collar,married,secondary,no,1022,yes,no,cellular,3,8,may,311,3,-1,0,unknown,no
46403818,Middlesbrough,UK,62,retired,married,secondary,no,569,no,no,cellular,3,4,feb,94,5,184,1,success,yes
72305759,London,UK,30,self-employed,single,secondary,no,5223,no,no,cellular,5,14,oct,404,2,-1,0,unknown,no
95221248,Bristol,UK,34,blue-collar,married,primary,no,3868,yes,no,cellular,4,18,may,134,1,350,1,failure,no
65394016,London,UK,54,blue-collar,married,primary,no,1895,yes,no,cellular,5,17,apr,345,1,-1,0,unknown,no
37483914,Exeter,UK,25,student,single,secondary,no,8,no,no,cellular,4,22,apr,107,2,-1,0,unknown,yes
78005125,Dundee,UK,29,management,single,tertiary,no,573,yes,yes,unknown,4,16,jun,190,4,-1,0,unknown,no
68557490,Poole,UK,50,retired,married,secondary,no,8648,no,no,cellular,5,12,may,731,3,176,1,failure,yes
69806504,Basingstoke,UK,26,management,single,tertiary,no,943,no,no,cellular,3,11,nov,166,1,195,1,success,yes
60119184,Stevenage,UK,31,management,married,tertiary,no,166,no,no,cellular,1,25,aug,392,6,-1,0,unknown,no
57666489,Oldham,UK,81,retired,married,primary,no,243,no,no,cellular,2,27,oct,131,1,-1,0,unknown,yes
59097966,Cambridge,UK,37,admin.,married,primary,no,214,yes,no,cellular,5,9,jul,645,1,-1,0,unknown,yes
90847083,Hartlepool,UK,60,blue-collar,divorced,primary,no,92,yes,no,unknown,5,6,jun,70,3,-1,0,unknown,no
96854254,Sheffield,UK,51,management,married,primary,yes,57,yes,yes,unknown,3,8,may,61,1,-1,0,unknown,no
28684496,Liverpool,UK,31,self-employed,married,tertiary,no,322,yes,no,unknown,1,8,may,159,1,-1,0,unknown,no
86268996,Brighton,UK,36,technician,divorced,secondary,no,1451,yes,no,cellular,2,23,jul,192,4,93,17,other,yes
55667329,Wolverhampton,UK,39,management,married,tertiary,no,141,yes,no,cellular,2,13,may,788,2,331,6,other,no
13851320,Huddersfield,UK,30,technician,single,secondary,no,281,no,no,cellular,1,12,aug,105,2,-1,0,unknown,no
59965697,Middlesbrough,UK,47,blue-collar,married,primary,no,4227,yes,no,cellular,3,13,may,659,1,-1,0,unknown,yes
40443724,County Down,UK,55,blue-collar,married,secondary,no,467,no,no,cellular,1,25,aug,129,5,-1,0,unknown,no
87425630,Leeds,UK,34,management,married,tertiary,no,13,yes,no,cellular,4,30,jul,99,3,-1,0,unknown,no
21260403,Weston-super-Mare,UK,72,retired,married,tertiary,no,2,no,no,cellular,1,7,aug,147,2,-1,0,unknown,yes
90767737,Slough,UK,39,management,married,tertiary,no,0,yes,yes,cellular,1,17,jul,301,1,-1,0,unknown,no
95489825,Stockport,UK,32,services,single,secondary,no,-1139,yes,no,cellular,2,7,jul,201,1,-1,0,unknown,no
41283927,Bedford,UK,37,services,married,secondary,no,466,yes,yes,cellular,1,25,may,377,1,-1,0,unknown,yes
47346498,Birmingham,UK,52,admin.,single,secondary,no,-528,yes,yes,cellular,5,1,jun,1144,2,-1,0,unknown,yes
71222591,Liverpool,UK,60,technician,single,primary,no,11262,no,no,cellular,1,26,aug,323,1,-1,0,unknown,yes
23660938,Southend-on-Sea,UK,30,management,married,tertiary,no,1239,no,no,cellular,4,28,aug,125,5,-1,0,unknown,no
80708037,Manchester,UK,32,admin.,married,secondary,no,1604,no,yes,cellular,5,7,jul,625,1,-1,0,unknown,yes
46644203,Blackpool,UK,35,blue-collar,single,primary,no,21,yes,no,unknown,1,27,may,129,1,-1,0,unknown,no
88464129,Maidstone,UK,43,management,single,tertiary,no,2067,yes,no,unknown,5,8,may,756,1,-1,0,unknown,yes
28171079,St Albans,UK,27,entrepreneur,married,secondary,no,2329,no,no,telephone,4,27,oct,131,1,-1,0,unknown,yes
34290889,Solihull,UK,42,technician,married,secondary,no,534,no,no,cellular,4,5,aug,314,1,-1,0,unknown,no
48966868,County Down,UK,36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,1,9,jun,993,4,85,4,success,yes
98754741,Birmingham,UK,39,blue-collar,married,secondary,no,142,no,yes,cellular,5,14,jul,424,4,-1,0,unknown,no
17674753,Reading,UK,37,management,married,tertiary,no,620,yes,no,cellular,2,17,nov,93,3,-1,0,unknown,no
34037801,Halifax,UK,65,retired,married,primary,no,308,no,no,cellular,2,1,sep,400,1,-1,0,unknown,yes
95999101,Chesterfield,UK,54,unemployed,married,secondary,no,377,no,no,cellular,5,8,apr,1134,1,-1,0,unknown,yes
62150913,Slough,UK,42,blue-collar,married,primary,no,1461,yes,no,cellular,5,7,may,757,2,170,3,failure,yes
39864069,Southport,UK,43,management,married,tertiary,no,1429,yes,no,cellular,5,7,may,1030,1,169,3,success,yes
26585982,Solihull,UK,40,unemployed,married,secondary,no,1077,yes,yes,cellular,1,17,nov,148,2,-1,0,unknown,no
82076803,Lincoln,UK,55,management,single,tertiary,no,0,no,no,cellular,5,30,apr,156,3,-1,0,unknown,no
38066967,Weston-super-Mare,UK,42,management,single,tertiary,yes,0,yes,no,cellular,5,21,nov,824,1,-1,0,unknown,yes
42584955,Birmingham,UK,39,admin.,married,secondary,no,260,yes,no,cellular,1,11,aug,175,2,116,2,failure,yes
41541308,Manchester,UK,73,retired,married,unknown,no,739,no,no,cellular,1,11,sep,210,1,-1,0,unknown,yes
52457437,Chester,UK,38,entrepreneur,married,tertiary,no,7752,yes,no,cellular,2,15,jul,138,4,-1,0,unknown,no
75213692,London,UK,50,admin.,married,secondary,no,4855,no,no,cellular,5,5,aug,720,2,-1,0,unknown,yes
13743449,Colchester,UK,28,management,single,tertiary,no,874,yes,no,cellular,1,5,jun,509,1,-1,0,unknown,yes
51420544,Eastbourne,UK,28,admin.,single,secondary,no,144,no,yes,cellular,2,8,jul,136,1,-1,0,unknown,no
11354575,Sunderland,UK,52,blue-collar,married,secondary,no,1117,yes,no,cellular,3,13,may,365,1,-1,0,unknown,no
45186563,Sutton Coldfield,UK,43,housemaid,married,primary,no,0,yes,no,cellular,3,25,aug,152,3,-1,0,unknown,no
47516895,Glasgow,UK,36,technician,single,secondary,no,0,no,no,cellular,1,28,aug,8,13,-1,0,unknown,no
50468150,Raleigh,UK,30,services,married,secondary,no,637,yes,no,cellular,1,15,may,69,5,-1,0,unknown,no
45638657,Barnsley,UK,78,retired,married,unknown,no,3208,no,no,telephone,5,20,may,351,3,-1,0,unknown,yes
65570848,Darlington,UK,28,services,single,secondary,no,47,no,no,cellular,3,22,jul,405,2,-1,0,unknown,no
83064258,London,UK,38,admin.,single,secondary,no,3239,no,no,unknown,2,5,jun,817,2,-1,0,unknown,yes
31732340,Stockport,UK,50,housemaid,married,primary,no,5296,no,no,cellular,2,19,nov,64,7,-1,0,unknown,no
51920325,Birmingham,UK,41,blue-collar,married,primary,no,943,yes,no,unknown,2,29,may,242,3,-1,0,unknown,no
30952763,Rotherham,UK,34,housemaid,married,tertiary,no,1265,yes,no,unknown,2,6,jun,397,3,-1,0,unknown,no
88382914,Coventry,UK,35,management,single,tertiary,no,1618,yes,yes,cellular,2,7,may,542,1,-1,0,unknown,yes
65273254,Gateshead,UK,35,technician,single,secondary,no,2144,yes,no,unknown,4,13,may,188,2,-1,0,unknown,no
37732865,Glasgow,UK,51,technician,married,secondary,no,52,no,no,cellular,4,13,aug,114,2,-1,0,unknown,no
98653309,Portsmouth,UK,37,self-employed,married,secondary,no,487,no,yes,cellular,5,27,aug,155,15,-1,0,unknown,no
95486824,Manchester,UK,46,management,married,tertiary,no,699,no,no,cellular,2,30,apr,970,1,87,1,failure,yes
12710860,Woking,UK,60,retired,divorced,primary,no,-79,yes,yes,cellular,5,29,jan,192,1,-1,0,unknown,no
98782431,Birmingham,UK,39,technician,divorced,secondary,no,1270,yes,no,unknown,1,29,may,245,4,-1,0,unknown,no
73640117,Liverpool,UK,32,management,single,tertiary,no,2915,no,no,cellular,5,8,sep,519,1,131,2,failure,yes
66348917,Cambridge,UK,32,services,married,secondary,no,1398,yes,yes,cellular,4,15,may,233,1,-1,0,unknown,no
19806024,Manchester,UK,38,management,married,tertiary,yes,327,yes,yes,cellular,3,9,jul,556,5,-1,0,unknown,yes
44118966,Wolverhampton,UK,36,management,married,tertiary,no,0,yes,no,cellular,3,8,may,308,3,-1,0,unknown,yes
46158964,Colchester,UK,56,services,married,secondary,no,9,no,yes,cellular,3,20,aug,285,2,-1,0,unknown,no
85807002,Eastbourne,UK,51,technician,married,tertiary,no,825,no,no,cellular,5,17,nov,977,3,-1,0,unknown,yes
63601141,Newport,UK,29,services,married,secondary,no,57,yes,no,telephone,1,21,jul,342,9,-1,0,unknown,no
37074585,London,UK,29,management,single,tertiary,no,983,yes,no,cellular,3,11,jul,963,2,-1,0,unknown,yes
27642096,Stockport,UK,35,management,single,tertiary,no,331,no,no,cellular,4,14,aug,857,2,-1,0,unknown,yes
53689182,Cardiff,UK,31,unemployed,married,tertiary,no,330,no,no,cellular,5,13,jul,309,1,181,3,success,yes
59417764,Nuneaton,UK,48,blue-collar,married,primary,no,595,no,no,cellular,5,24,jul,464,1,-1,0,unknown,no
59383748,Liverpool,UK,41,admin.,divorced,secondary,no,1076,yes,no,cellular,5,3,jun,77,2,391,2,other,no
34847236,Chelmsford,UK,28,blue-collar,married,secondary,no,61,yes,no,cellular,1,21,aug,744,1,109,3,success,yes
55611779,Woking,UK,36,technician,single,secondary,no,1044,yes,no,cellular,4,20,aug,15,19,-1,0,unknown,no
87756272,Lincoln,UK,59,blue-collar,married,primary,no,-546,no,no,cellular,4,25,aug,1152,6,-1,0,unknown,yes
66470321,Belfast,UK,31,management,single,tertiary,no,533,no,no,cellular,5,11,feb,144,1,91,9,success,yes
77404299,Middlesbrough,UK,36,blue-collar,married,secondary,no,537,no,yes,cellular,2,7,jul,206,6,-1,0,unknown,no
98108107,St Helens,UK,32,management,single,tertiary,no,2069,no,no,cellular,1,22,apr,545,1,-1,0,unknown,yes
52956425,Stockport,UK,24,admin.,single,tertiary,no,674,yes,no,cellular,4,6,jul,267,1,-1,0,unknown,yes
81016330,Nottingham,UK,32,management,single,tertiary,no,0,yes,no,cellular,1,20,apr,415,2,-1,0,unknown,no
48980702,Milton Keynes,UK,29,blue-collar,married,primary,no,5,no,no,cellular,4,3,jun,321,1,-1,0,unknown,yes
30883439,Woking,UK,36,management,single,tertiary,no,479,no,no,cellular,1,9,feb,629,2,-1,0,unknown,yes
43858710,Kingston upon Hull,UK,42,unknown,single,unknown,yes,61,no,no,unknown,5,20,jun,115,1,-1,0,unknown,no
23773918,Glasgow,UK,27,blue-collar,married,primary,yes,-588,no,no,unknown,3,13,may,531,2,-1,0,unknown,no
96603711,Basingstoke,UK,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,1,2,jul,711,1,342,1,failure,yes
67196530,Maidstone,UK,38,management,married,tertiary,no,1617,yes,no,cellular,3,16,apr,691,1,-1,0,unknown,no
44188217,London,UK,30,management,divorced,tertiary,no,46,no,no,cellular,4,13,aug,382,3,-1,0,unknown,no
74109825,Wakefield,UK,34,management,married,tertiary,no,123,no,no,cellular,5,3,feb,301,3,-1,0,unknown,yes
69047993,Belfast,UK,30,technician,single,secondary,no,411,yes,no,cellular,1,16,apr,948,1,-1,0,unknown,no
76101631,London,UK,25,blue-collar,married,secondary,no,101,no,yes,cellular,2,8,jul,460,3,-1,0,unknown,yes
87867437,Gloucester,UK,56,retired,married,primary,no,9367,no,no,cellular,5,4,may,617,2,-1,0,unknown,yes
85984406,Birmingham,UK,60,retired,married,primary,no,55,no,no,cellular,5,4,jun,207,1,-1,0,unknown,no
80284968,Telford,UK,44,admin.,divorced,secondary,no,-43,yes,yes,cellular,1,20,apr,206,1,-1,0,unknown,no
41282541,Edinburgh,UK,31,management,single,secondary,no,1310,yes,no,cellular,1,18,may,12,2,-1,0,unknown,no
22236242,Southampton,UK,34,management,married,tertiary,no,417,yes,no,cellular,3,18,nov,138,1,-1,0,unknown,no
28279506,Hemel Hempstead,UK,29,self-employed,married,secondary,no,123,no,yes,cellular,1,22,oct,247,1,184,3,success,yes
44349405,Cambridge,UK,47,admin.,married,secondary,no,29,no,yes,cellular,5,22,aug,150,8,-1,0,unknown,no
72211340,Eastbourne,UK,39,management,divorced,tertiary,no,4692,yes,no,telephone,4,19,nov,214,2,174,2,success,no
81915947,Sutton Coldfield,UK,43,blue-collar,married,primary,no,377,no,yes,unknown,3,20,jun,11,5,-1,0,unknown,no
51446963,Bristol,UK,57,services,married,secondary,no,0,yes,no,cellular,5,14,may,16,9,282,3,other,no
80138347,Worcester,UK,42,admin.,single,unknown,no,22,no,no,unknown,2,19,jun,246,3,-1,0,unknown,no
24752913,Leeds,UK,60,admin.,single,secondary,no,473,no,no,cellular,1,5,feb,175,2,8,1,other,no
55924456,Bath,UK,31,blue-collar,single,secondary,no,239,yes,no,cellular,4,18,may,666,1,360,1,success,yes
17016102,London,UK,80,retired,married,primary,no,155,no,no,telephone,2,12,mar,290,1,93,2,success,yes
64693883,Hartlepool,UK,47,management,married,tertiary,no,2351,no,no,cellular,5,10,mar,80,1,-1,0,unknown,yes
99790575,London,UK,40,services,single,secondary,no,65,yes,no,cellular,1,15,may,15,3,-1,0,unknown,no
41807174,Hartlepool,UK,28,technician,single,tertiary,no,75,yes,yes,cellular,4,5,may,233,2,-1,0,unknown,no
57690956,Watford,UK,35,housemaid,married,tertiary,no,1265,yes,no,cellular,2,15,may,326,5,179,4,failure,yes
55258225,Gloucester,UK,33,blue-collar,married,secondary,no,1541,yes,no,unknown,2,23,may,423,2,-1,0,unknown,no
87481878,Glasgow,UK,34,management,single,tertiary,no,29,yes,no,cellular,5,13,may,248,2,-1,0,unknown,no
